列 tc12 最大值所在的行: ['10380', '2', 'STEINS;GATE', '命运石之门']
列 tc13 最大值所在的行: ['10380', '2', 'STEINS;GATE', '命运石之门']
列 tc14 最大值所在的行: ['10380', '2', 'STEINS;GATE', '命运石之门']
列 tc15 最大值所在的行: ['10380', '2', 'STEINS;GATE', '命运石之门']
列 tc16 最大值所在的行: ['10380', '2', 'STEINS;GATE', '命运石之门']
列 tc17 最大值所在的行: ['464376', '2', '負けヒロインが多すぎる！', '败犬女主太多了！']
列 tc18 最大值所在的行: ['268279', '1', 'チェンソーマン', '链锯人']
列 tc19 最大值所在的行: ['328609', '2', 'ぼっち・ざ・ろっく！', '孤独摇滚！']
列 tc20 最大值所在的行: ['160209', '2', '君の名は。', '你的名字。']
列 tc21 最大值所在的行: ['160209', '2', '君の名は。', '你的名字。']
列 tc22 最大值所在的行: ['248175', '2', 'かぐや様は告らせたい～天才たちの恋愛頭脳戦～', '辉夜大小姐想让我告白～天才们的恋爱头脑战～']
列 tc23 最大值所在的行: ['100449', '2', '月刊少女野崎くん', '月刊少女野崎君']
列 tc24 最大值所在的行: ['127563', '2', 'ワンパンマン', '一拳超人']
列 tc25 最大值所在的行: ['899', '2', '名探偵コナン', '名侦探柯南']
列 tc26 最大值所在的行: ['431767', '2', 'ガールズバンドクライ', 'GIRLS BAND CRY']
列 tc27 最大值所在的行: ['172612', '4', '千恋＊万花', '千恋＊万花']
列 tc28 最大值所在的行: ['160209', '2', '君の名は。', '你的名字。']
列 tc29 最大值所在的行: ['29648', '2', '中二病でも恋がしたい！', '中二病也要谈恋爱！']
列 tc30 最大值所在的行: ['29648', '2', '中二病でも恋がしたい！', '中二病也要谈恋爱！']
列 tc31 最大值所在的行: ['29648', '2', '中二病でも恋がしたい！', '中二病也要谈恋爱！']
列 tc32 最大值所在的行: ['100403', '2', '冴えない彼女の育てかた', '路人女主的养成方法']
列 tc33 最大值所在的行: ['424883', '2', '時々ボソッとロシア語でデレる隣のアーリャさん', '不时用俄语小声说真心话的邻桌艾莉同学']
列 tc34 最大值所在的行: ['364450', '2', 'リコリス・リコイル', '莉可丽丝']
列 tc35 最大值所在的行: ['364450', '2', 'リコリス・リコイル', '莉可丽丝']
列 tc36 最大值所在的行: ['364450', '2', 'リコリス・リコイル', '莉可丽丝']
列 tc37 最大值所在的行: ['172498', '2', 'エロマンガ先生', '埃罗芒阿老师']
列 tc38 最大值所在的行: ['172498', '2', 'エロマンガ先生', '埃罗芒阿老师']
列 tc39 最大值所在的行: ['120925', '2', 'Charlotte', '夏洛特']
列 tc40 最大值所在的行: ['118781', '2', '甲鉄城のカバネリ', '甲铁城的卡巴内利']
列 tc41 最大值所在的行: ['484761', '2', 'しかのこのこのここしたんたん', '鹿乃子乃子乃子虎视眈眈']
列 tc42 最大值所在的行: ['425909', '2', '夜のクラゲは泳げない', '夜晚的水母不会游泳']
列 tc43 最大值所在的行: ['364450', '2', 'リコリス・リコイル', '莉可丽丝']
列 tc44 最大值所在的行: ['364450', '2', 'リコリス・リコイル', '莉可丽丝']
列 tc45 最大值所在的行: ['364450', '2', 'リコリス・リコイル', '莉可丽丝']
